id,name_x,popularity,explicit,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,release_date1,genres
5cIke4L8FPFzxkFlFYrMMD,Capítulo 1.11 - Banquero Anarquista,0,0,Fernando Pessoa,0.72,0.22,0,-24.79,1,0.95,0.73,0,0.15,0.54,121.22,3,1.68,6/1/1922,['unknown']
5cUFFY2Atw4QeFitueQCt2,El Huerfano - Remasterizado,0,0,Ignacio Corsini,0.37,0.07,7,-26.34,1,0.08,1,0.92,0.12,0.52,90.97,3,2.66,3/29/1922,"['tango', 'vintage tango']"
5d5gQxHwYovxR5pqETOIAa,J'En Ai Marre,0,0,Mistinguett,0.51,0.21,0,-15.51,1,0.06,1,0,0.42,0.48,70.44,4,3.47,1/1/1922,['vintage chanson']
5kAxzo7Dog9Buovp3xXVO7,Nostalgia - Remasterizado,0,0,Ignacio Corsini,0.5,0.16,8,-18.49,1,0.04,1,0.64,0.21,0.35,79.87,4,2.33,3/29/1922,"['tango', 'vintage tango']"
5mELfHhlldkCNPZUK9oxTi,Chapter 1.2 - Szkolne Przygody Pimpusia Sadełko,0,0,Maria Konopnicka,0.69,0.21,3,-19.56,0,0.96,0.73,0,0.12,0.42,99.68,1,3.62,1/6/1922,['unknown']
5wfVO3v2ZiWmQvJuRgJANe,Monigote - Remasterizado,0,0,Ignacio Corsini,0.42,0.56,5,-18.57,0,0.46,0.98,0,0.97,0.53,121.54,4,3,3/21/1922,"['tango', 'vintage tango']"
5wg1nnx7c2kri8kx5xlCFH,El Beso De La Muerte - Remasterizado,0,0,Ignacio Corsini,0.49,0.1,5,-23.45,1,0.06,1,0.48,0.19,0.59,127.02,4,2.64,3/21/1922,"['tango', 'vintage tango']"
63IcPgVIW0PWeJTaIY7GCu,Le Petit Amant,0,0,Jeanne Saint Bonnet,0.66,0.28,4,-14.11,1,0.19,1,0.01,0.16,0.67,126.08,4,2.01,1/1/1922,['unknown']
69mWzKmxFFwIAJS8nzcCgO,Recuerdo Criollo - Remasterizado,0,0,Ignacio Corsini,0.31,0.1,10,-30.03,0,0.04,0.98,0.97,0.1,0.31,67.58,3,3.1,3/29/1922,"['tango', 'vintage tango']"
6E4t6Sor5rWOLQDCAdI0vN,Despedida - Remasterizado,0,0,Ignacio Corsini,0.42,0.31,1,-21.08,0,0.05,0.98,0,0.63,0.51,64.74,4,2.97,3/29/1922,"['tango', 'vintage tango']"
6GhbZRE9N2TPf86zI1dIxQ,You'Ll Never Know,0,0,"Dick Haymes, The Pied Pipers",0.39,0.13,2,-15.22,1,0.04,0.99,0.15,0.1,0.23,126.73,3,2.75,1/1/1922,['unknown']
6MD9XSLD4VmVI5SFRPm6By,Car Loans,0,0,Uli,0.65,0.57,10,-12,0,0.1,0.47,0.71,0.06,0.41,99.88,4,2.88,2/22/1922,['unknown']
6UrbwimNzaLdtD86mpIKRa,Capítulo 1.4 - Banquero Anarquista,0,0,Fernando Pessoa,0.66,0.18,7,-24.19,0,0.96,0.73,0,0.46,0.54,93.34,3,1.58,6/1/1922,['unknown']
6eew1OP57TeUDUMcjYE6A0,La Muchacha - Remasterizado,0,0,Ignacio Corsini,0.32,0.11,8,-25.14,1,0.05,0.99,0.92,0.18,0.26,71.43,3,2.74,3/29/1922,"['tango', 'vintage tango']"
6hH0kKnTWoGq5wppHKj5ie,Stardust,0,0,Dick Haymes,0.21,0.23,8,-14.52,1,0.03,0.98,0.81,0.22,0.22,74.03,3,2.88,1/1/1922,"['adult standards', 'big band', 'easy listening', 'lounge', 'swing']"
6qXSeW8iUiHpbgRiqQO3aJ,Pobre Gaucho - Remasterizado,0,0,Ignacio Corsini,0.48,0.13,2,-29.58,0,0.05,1,0.93,0.1,0.64,69.41,4,2.59,3/29/1922,"['tango', 'vintage tango']"
6tl1bsB5SXbsLjOndGiM7Q,El Poder De Tus Ojos - Remasterizado,0,0,Ignacio Corsini,0.36,0.24,1,-21.2,1,0.05,0.99,0.05,0.27,0.56,72.51,5,2.88,3/21/1922,"['tango', 'vintage tango']"
71uB09gmVxuvPAC58e3Sub,Capítulo 1.25 - Banquero Anarquista,0,0,Fernando Pessoa,0.73,0.16,5,-23.96,0,0.96,0.87,0,0.18,0.73,83.11,4,2.13,6/1/1922,['unknown']
71yYnLlqCTFGWt5ngD9ran,Capítulo 2.6 - Banquero Anarquista,0,0,Fernando Pessoa,0.77,0.2,5,-22.66,0,0.96,0.72,0,0.36,0.61,58.19,5,1.59,6/1/1922,['unknown']
7C1flDj1663TYWAZEc5koB,Capítulo 1.15 - Banquero Anarquista,0,0,Fernando Pessoa,0.65,0.19,2,-24.74,0,0.96,0.65,0,0.28,0.5,77.56,1,1.68,6/1/1922,['unknown']
7Iw8kyznP3k7593uAZ9mWi,Capítulo 1.20 - Banquero Anarquista,0,0,Fernando Pessoa,0.76,0.22,0,-24.84,1,0.96,0.69,0,0.21,0.5,84.53,4,1.75,6/1/1922,['unknown']
7LzNrzedyuLV7qh3Q2m1QQ,Capítulo 1.6 - Banquero Anarquista,0,0,Fernando Pessoa,0.76,0.15,0,-24.27,1,0.96,0.65,0,0.13,0.49,78.26,3,1.76,6/1/1922,['unknown']
7kFLV07SflDhEmpH2onfVr,Capítulo 2.18 - Banquero Anarquista,0,0,Fernando Pessoa,0.69,0.18,5,-22.53,1,0.96,0.67,0,0.27,0.68,141.59,1,1.71,6/1/1922,['unknown']
7mFmbNkbJjrvDMukkza3OF,Pobre China - Remasterizado,0,0,Ignacio Corsini,0.56,0.18,9,-26.44,1,0.04,1,0.92,0.11,0.71,60.42,4,2.64,3/21/1922,"['tango', 'vintage tango']"
7p94hrYktZStgIu6TCj3cZ,Antoine,0,0,Fortugé,0.54,0.15,8,-15.22,1,0.09,0.99,0,0.42,0.56,129.13,4,2.75,1/1/1922,['vintage chanson']
7qZgukGp84vuPKrxzM3J4T,Capítulo 1.19 - Banquero Anarquista,0,0,Fernando Pessoa,0.74,0.19,5,-24,1,0.96,0.8,0,0.15,0.64,74.86,4,1.75,6/1/1922,['unknown']
7qiy1Sp4KTJKzQifOhY0IP,Everytime I Meet You,0,0,"Dick Haymes, Gordon Jenkins, His Orchestra",0.3,0.28,7,-10.85,1,0.03,0.99,0.12,0.19,0.17,81.05,4,2.98,1/1/1922,['unknown']
7svwanLaFaRLh3EwgYy2jl,Capítulo 2.15 - Banquero Anarquista,0,0,Fernando Pessoa,0.72,0.22,9,-21.74,0,0.96,0.71,0,0.22,0.69,108.42,5,1.61,6/1/1922,['unknown']
7yWdEDmuqweoRkhZeftRtR,Sur La Pointe Des Pieds,0,0,Georgius,0.53,0.34,0,-14.96,0,0.32,1,0,0.38,0.63,83.2,4,3.13,1/1/1922,['vintage chanson']
2wAfHM7Whz67VFbdanhZlk,Nobody Knows You When You'Re Down And Out,41,0,Bessie Smith,0.61,0.04,4,-12.03,1,0.05,1,0,0.18,0.21,89.82,4,2.95,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
3eMrYc092k7SIJfWJ7oasR,Weather Bird,38,0,"Louis Armstrong, Earl Hines",0.83,0.26,8,-12.39,1,0.09,0.98,0.91,0.2,0.9,104.61,4,2.7,1/1/1923,['unknown']
2AZgaYZSwUosJD71J2N2Zo,'Tain'T Nobody'S Bizness If I Do,30,0,Bessie Smith,0.54,0.04,3,-16.47,0,0.03,1,0,0.15,0.14,80.47,4,3.44,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
7lRFR5GJCxK87ZbVMtQSeS,Ain'T Misbehavin',28,0,Louis Armstrong,0.66,0.25,8,-9.88,1,0.11,0.98,0,0.64,0.5,125.73,4,3.21,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
6XTvSCqGLLH0vzQQRn55hz,"Empty Bed Blues, Pt. 1",27,0,Bessie Smith,0.71,0.06,5,-12.21,1,0.05,1,0,0.12,0.55,85.85,4,3.02,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
6qRvnXftofjYJm1Mg98UWL,Need A Little Sugar In My Bowl,27,0,Bessie Smith,0.69,0.03,0,-13.51,0,0.06,0.99,0,0.13,0.4,75.75,4,2.79,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
0V1iYWPXCBTaB6dhbiprGF,Send Me To The 'Lectric Chair,26,0,Bessie Smith,0.77,0.09,3,-7.79,1,0.06,0.99,0,0.15,0.6,87.57,4,3.36,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
6sOKopKyVWwEJKh8zztYp5,Young Woman'S Blues,25,0,Bessie Smith,0.52,0.23,8,-7.65,1,0.03,1,0.02,0.46,0.41,76.14,4,3.13,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
0rUf1j43orpfi6f4LbVo8D,Careless Love,25,0,Bessie Smith,0.59,0.18,2,-9.94,1,0.04,0.99,0,0.07,0.48,98.52,4,3.42,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
1yjck0Owf0HfhY5kWHiXIQ,Me And My Gin,23,0,Bessie Smith,0.71,0.07,5,-12.53,1,0.05,0.99,0,0.09,0.49,90.92,4,2.83,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
2ivh0kwd7QIViw6YqDPdBA,Blue Yodel No. 9,23,0,Jimmie Rodgers,0.76,0.25,3,-11.49,1,0.06,0.97,0,0.06,0.74,108.46,4,2.62,1/1/1923,"['appalachian folk', 'bluegrass', 'folk', 'old-time', 'traditional country', 'traditional folk', 'yodeling']"
50zXyjVdFb3xAr3hnyYYn1,St. Louis Blues,23,0,"Bessie Smith, Louis Armstrong",0.36,0.11,10,-15.97,1,0.06,0.99,0.01,0.11,0.26,69.9,4,3.16,1/1/1923,['unknown']
4ejUoPIMggFTVrAyvodqJQ,St. Louis Blues (With Louis Armstrong),23,0,"Bessie Smith, Louis Armstrong",0.41,0.14,10,-10.99,1,0.05,0.99,0,0.14,0.29,68.8,4,3.17,1/1/1923,['unknown']
2gyqc4p3WoxKsc6zaXF4hM,Backwater Blues,22,0,Bessie Smith,0.52,0.15,2,-8.98,1,0.05,0.99,0.02,0.17,0.41,71.14,3,3.3,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
5lpBC66XQzpVDJuknDUuZd,Baby Won'T You Please Come Home,22,0,Bessie Smith,0.68,0.05,0,-16.7,1,0.04,1,0,0.14,0.44,79.49,4,2.93,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
1xEEYhWxT4WhDQdxfPCT8D,Snake Rag,20,0,"""King Olivers Creole Jazz Band""",0.71,0.36,0,-11.76,0,0.04,0.99,0.88,0.1,0.9,105.7,4,3.24,1/1/1923,['unknown']
4ep3h4btBtuxsNeLFVzq5A,West End Blues,18,0,Louis Armstrong & His Hot Five,0.62,0.27,3,-12.09,1,0.05,0.99,0.63,0.11,0.52,84.79,4,3.26,1/1/1923,['new orleans jazz']
6ktCV1ZtqlnXQeRFQvcXON,Down Hearted Blues,17,0,Bessie Smith,0.49,0.06,0,-17.78,1,0.04,1,0.38,0.14,0.56,166.27,4,3.42,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
6N1wS1e5bMOubmVtkDLNrt,Gimme A Pigfoot And A Bottle Of Beer,16,0,Bessie Smith,0.69,0.2,7,-11.16,0,0.08,0.97,0.01,0.15,0.56,103.9,4,3.48,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
7GRsQLXMzDHYb8zZAnMCDK,Sobbin' Hearted Blues,15,0,"Bessie Smith, Louis Armstrong",0.42,0.08,0,-19.17,1,0.09,1,0,0.43,0.44,74.68,4,3.01,1/1/1923,['unknown']
08XPnovoMlLsFB3LDGq0rX,Muggles,14,0,Louis Armstrong & His Hot Five,0.59,0.11,10,-12.21,1,0.06,0.99,0.28,0.18,0.48,85.24,4,2.81,1/1/1923,['new orleans jazz']
3rauXVLOOM5BlxWqUcDpkg,Chimes Blues,14,0,"""King Olivers Creole Jazz Band""",0.55,0.19,0,-15.98,1,0.06,1,0.91,0.34,0.55,80.32,4,2.85,1/1/1923,['unknown']
5WlMyDvyQedom0kQ3MCTow,Lazy River,14,0,Louis Armstrong,0.57,0.27,4,-11.73,0,0.07,0.96,0.01,0.12,0.49,101.84,4,3.05,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
1UdqHVRFYMZKU2Q7xkLtYc,Pickin' On Your Baby,11,0,"""Clarence Williams Blue Five""",0.52,0.15,0,-14.04,1,0.04,1,0.13,0.35,0.32,102.94,4,3.29,1/1/1923,['unknown']
0F5F4GWA0Tz1ebZlLar2wG,Work House Blues,11,0,Bessie Smith,0.42,0.05,5,-13.52,1,0.03,1,0.12,0.17,0.41,78.66,4,3.35,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
0Vl2DO5U6FjgBpzCtBN3OA,Everybody Loves My Baby,10,0,"""Clarence Williams Blue Five""",0.51,0.19,2,-13.92,0,0.24,1,0.2,0.25,0.66,180.67,4,2.54,1/1/1923,['unknown']
1h0wyCVd12PDSd6CLoGaVL,Preachin' The Blues,11,0,Bessie Smith,0.7,0.18,8,-8.32,1,0.04,0.99,0,0.22,0.49,104.92,4,2.85,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
2CStrJiuFeHNS84A3kaT8s,Black Mountain Blues,10,0,Bessie Smith,0.64,0.06,0,-12.19,1,0.07,1,0,0.15,0.61,65.67,3,3.13,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
3U6L5KW48YOsksN9Qvlydl,I'Ve Got The World On A String,11,0,Louis Armstrong,0.54,0.18,5,-11.73,1,0.04,0.98,0.03,0.4,0.41,129.8,4,3.25,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
3tkC9PMf19ffJlh65EdANg,You'Ve Been A Good Old Wagon,10,0,Bessie Smith,0.6,0.13,0,-11.32,1,0.05,1,0.02,0.16,0.35,77.09,4,3.47,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
527J3xtyY4MdrpKtWcJNtL,Long Old Road,11,0,Bessie Smith,0.56,0.08,0,-13.09,1,0.05,0.99,0,0.19,0.49,79.77,4,3.44,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
5SvyP1ZeJX1jA7AOZD08NA,Tears,10,0,"""King Olivers Creole Jazz Band""",0.36,0.36,3,-11.81,1,0.05,0.99,0.82,0.29,0.75,205.05,4,3.12,1/1/1923,['unknown']
7qxfKQ5qlcunexI4f0qifa,There'Ll Be A Hot Time In The Old Town Tonight,10,0,Bessie Smith,0.72,0.21,7,-6.57,0,0.07,0.99,0,0.15,0.58,82.92,4,3.32,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
1L0puqUCoINHyHjzzWXrHC,A Monday Date,8,0,Louis Armstrong & His Hot Seven,0.74,0.4,0,-10.57,1,0.48,0.97,0,0.24,0.75,117.75,4,3.2,1/1/1923,['unknown']
1mngGai1eXbHcBXuA6Z4jZ,I'M A Ding Dong Daddy,8,0,Louis Armstrong & His Sebastian New Cotton Club Orchestra,0.76,0.45,5,-11.24,1,0.08,0.98,0.81,0.18,0.89,109.79,4,3.13,1/1/1923,['unknown']
1v6v5llnekLbreJYIRfkKc,Chicago Breakdown,8,0,Louis Armstrong,0.6,0.32,10,-10.48,1,0.21,0.98,0.84,0.2,0.63,168.51,4,3.39,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
20VPM7ePvpxTQyZFjOiP1g,Beau Koo Jack,9,0,Louis Armstrong & His Hot Five,0.73,0.42,3,-12.29,1,0.08,0.95,0.79,0.23,0.96,121.29,4,2.95,1/1/1923,['new orleans jazz']
2AYdjRjSm49s6MFZiSlcSX,"Empty Bed Blues, Pt. 2",10,0,Bessie Smith,0.8,0.05,5,-12.14,1,0.06,0.99,0,0.11,0.49,84.54,4,3.33,1/1/1923,"['blues', 'harlem renaissance', 'jazz blues', 'traditional blues']"
300WVfsVnOUJM2KXAm9IGS,Stardust,8,0,Louis Armstrong,0.72,0.21,1,-13.22,1,0.06,0.98,0.44,0.06,0.89,127.4,4,3.43,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
3IL7X89mdAJ4ISGrGXi3sB,Texas Moaner Blues - 78Rpm Version,8,0,"""Clarence Williams Blue Five""",0.52,0.27,11,-15.57,1,0.06,1,0.78,0.35,0.47,80.52,4,3.11,1/1/1923,['unknown']
4FINjzgcPjqR2PPpnWrCKF,Heebie Jeebies,8,0,Louis Armstrong & His Hot Five,0.63,0.23,8,-13.63,1,0.06,1,0.01,0.12,0.59,164.03,4,2.87,1/1/1923,['new orleans jazz']
4GOd9yNQrpl6omACRgvCX2,Song Of The Islands,8,0,Louis Armstrong,0.6,0.13,8,-13.74,1,0.04,0.98,0.76,0.09,0.38,143.5,4,3.47,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
5bfjNeQIU43IJPNY6c56fB,Hotter Than That,8,0,Louis Armstrong & His Hot Seven,0.79,0.32,8,-15.63,1,0.13,0.97,0.8,0.13,0.85,108.61,4,2.99,1/1/1923,['unknown']
02smo7WfO95Ww8MZw06h1p,Gut Bucket Blues,6,0,Louis Armstrong & His Hot Five,0.6,0.22,0,-12.26,1,0.07,1,0.52,0.1,0.72,146.18,3,2.7,1/1/1923,['new orleans jazz']
06Q9isDLNDaHJNPa5lM4Cg,Struttin'With Some Barbecue,5,0,Louis Armstrong,0.73,0.21,8,-14.74,1,0.13,0.96,0.69,0.08,0.82,97.21,4,3,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
0HUCWtOLhJhXwSRn6pvzQC,Skid-Dat-De-Dat,6,0,Louis Armstrong & His Hot Five,0.66,0.08,5,-14.76,1,0.05,0.99,0.77,0.09,0.5,121.49,4,3.02,1/1/1923,['new orleans jazz']
180gKK9WXgetU7EAxhCn7t,You Can'T Shush Katie,7,0,"""Clarence Williams Blue Five""",0.71,0.23,7,-13.38,1,0.07,1,0,0.44,0.68,108.48,4,3.05,1/1/1923,['unknown']
18NiVMY4Fz6MjnhrX8xFiM,That Rhythm Man,5,0,Louis Armstrong,0.72,0.39,1,-11.34,1,0.15,0.97,0.53,0.13,0.81,118.27,4,3.01,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
1h0lfbm5uARsmDAkBikqfz,Memories Of You,5,0,Louis Armstrong & His Sebastian New Cotton Club Orchestra,0.62,0.13,3,-15.37,1,0.05,0.99,0.08,0.15,0.26,108.87,4,3.2,1/1/1923,['unknown']
1t2zq9TXj7mlSX8fcKwCbm,Blue Again,5,0,Louis Armstrong,0.6,0.31,5,-10.79,1,0.07,0.98,0.03,0.08,0.54,110.35,4,3.13,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
2DAK09fP0bobALaArOEeCI,(What Did I Do To Be So) Black And Blue,5,0,Louis Armstrong,0.68,0.19,0,-12.13,1,0.05,0.99,0.01,0.34,0.39,103.1,4,3.01,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
2GnYkuVM8jQh4sFGGmDfcV,Weary Blues,5,0,Louis Armstrong & His Hot Seven,0.57,0.25,5,-13.55,1,0.22,0.91,0.87,0.08,0.96,205.42,4,2.96,1/1/1923,['unknown']
2SRy24tTjBERSmb3FHqzdb,On The Sunny Side Of The Street - Part 1,5,0,Louis Armstrong,0.58,0.23,0,-11.65,1,0.05,0.99,0,0.55,0.58,98.68,1,2.91,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
2cmUadaXBixJGY2x87EMOa,Anybody Here Want To Try My Cabbage?,7,0,Maggie Jones,0.58,0.2,9,-13.27,0,0.06,0.98,0,0.69,0.58,82.55,4,3.32,1/1/1923,['pre-war blues']
2n13QpmPEINmoTLUAlLCd7,King Of The Zulas,5,0,Louis Armstrong & His Hot Five,0.54,0.17,2,-15.7,1,0.11,0.99,0.12,0.29,0.55,169.06,4,3.05,1/1/1923,['new orleans jazz']
2nwxT2BLHn5NjQj0wuEXAu,Between The Devil And The Deep Blue Sea,5,0,Louis Armstrong,0.62,0.2,5,-12.26,1,0.08,0.94,0.02,0.09,0.74,133.91,4,2.94,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
31N4so4BNr6e0Hz2NtmU33,"Stomp Off, Let'S Go",6,0,"""Erskine Tates Vendome Orchestra""",0.69,0.48,8,-13.34,1,0.36,0.99,0.93,0.37,0.96,118.6,4,2.91,1/1/1923,['unknown']
377bagPbNQx6K6RKjuUFQ3,Skip The Gutter,5,0,Louis Armstrong & His Hot Five,0.65,0.13,8,-19.16,1,0.06,0.98,0.73,0.6,0.59,124.1,4,3.07,1/1/1923,['new orleans jazz']
3DzcB6weYL3L7oRNmsJCaV,No One Else But You,6,0,Louis Armstrong & His Savoy Ballroom Five,0.5,0.31,5,-11.2,1,0.12,0.92,0.01,0.25,0.72,191.04,4,3.35,1/1/1923,['unknown']
3GuVFPnSVW036wmwUrXQ9Q,Changeable Daddy Of Mine,6,0,Margaret Johnson,0.58,0.21,10,-13.69,1,0.04,0.99,0,0.45,0.65,101.92,4,2.69,1/1/1923,['harlem renaissance']
3MUeRkKpLxxyRFzqMTj1HY,"Chinatown, My Chinatown",5,0,Louis Armstrong,0.56,0.52,3,-8.99,1,0.14,0.94,0.09,0.13,0.79,158.37,4,3.23,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
3pcaFPeiPvuLD46XTuVNiF,Symphonic Raps,5,0,"""Carroll Dickersons Savoyagers""",0.78,0.37,5,-13.86,1,0.1,0.98,0.91,0.08,0.96,115.4,4,3.19,1/1/1923,['unknown']
3tlygdsn8Jl6D0XA7RRslx,Sweethearts On Parade,6,0,Louis Armstrong & His Sebastian New Cotton Club Orchestra,0.61,0.26,10,-14,1,0.07,0.97,0.12,0.12,0.66,128.02,4,3.28,1/1/1923,['unknown']
3yJC2QZqAm1i2wSob2Cpyv,Alone At Last,5,0,The Southern Serenaders,0.66,0.18,10,-13.99,1,0.03,1,0.94,0.3,0.43,107.33,4,3.19,1/1/1923,['unknown']
43WZyNbzOJOnKQStu8if8E,St. Louis Blues - Alternate Take B,5,0,Louis Armstrong,0.68,0.47,11,-8.64,0,0.11,0.91,0.91,0.08,0.95,181.04,4,2.94,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
46ddI0x8tLiOjDFqb2TQ5R,Papa De Da Da,7,0,"""Clarence Williams Blue Five""",0.67,0.13,10,-15.68,1,0.08,1,0.11,0.26,0.59,105.5,4,2.98,1/1/1923,['unknown']
4Bk8r390pyafdSPtWoUKwz,I Must Have That Man,5,0,Lillie Delk Christian,0.85,0.22,8,-12.89,0,0.09,0.95,0,0.07,0.65,116.44,4,3.19,1/1/1923,['unknown']
4E0HHRQlEdBFhsQHrKWXRR,When You'Re Smiling - Non Vocal Take,6,0,Louis Armstrong,0.5,0.19,10,-10.37,1,0.03,0.98,0.74,0.23,0.62,147.29,4,2.83,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
4Ewzp7BFfvcXofZnvrYwFx,I Can'T Give You Anything But Love,5,0,Louis Armstrong & His Savoy Ballroom Five,0.66,0.12,7,-13.17,1,0.06,0.95,0.45,0.08,0.58,108.3,4,3.55,1/1/1923,['unknown']
4PD69KQwh9GccLW2647tTL,Gully Low Blues,6,0,Louis Armstrong & His Hot Seven,0.68,0.14,3,-14.08,1,0.1,0.93,0.17,0.09,0.82,108.83,4,3.24,1/1/1923,['unknown']
4m1Th0JSQkevDsHiOpoxlQ,Basin Street Blues - Rec. 1928,6,0,Louis Armstrong & His Hot Five,0.56,0.35,10,-9.62,1,0.05,0.97,0.13,0.92,0.51,107.71,4,3.28,1/1/1923,['new orleans jazz']
4qTkOBmwGFamB3V9QEFwDS,When Your Lover Has Gone,5,0,Louis Armstrong,0.45,0.23,7,-11.39,0,0.04,0.97,0.03,0.22,0.5,119.96,4,3.08,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
4t1G1nGmPOms95TB9wz8FF,Naughty Man,7,0,Fletcher Henderson & His Orchestra,0.59,0.27,3,-14.31,1,0.07,1,0.25,0.65,0.85,189.27,4,2.99,1/1/1923,"['big band', 'stride', 'swing', 'vintage jazz']"
4ubnmGMXNLgQpj5YKoldMm,Sugar Foot Stomp,7,0,Fletcher Henderson & His Orchestra,0.78,0.21,10,-14.13,1,0.08,0.98,0.03,0.1,0.88,100.38,4,2.82,1/1/1923,"['big band', 'stride', 'swing', 'vintage jazz']"
4yZ7B7yoMjDMH4oInYA36l,Mahogany Hall Stomp,7,0,Louis Armstrong,0.64,0.27,3,-9.87,1,0.1,0.83,0.9,0.04,0.77,184.92,4,3.24,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
5CwOaZmAAsFfbQ5qCKS6sn,I'M Confessin' (That I Love You),7,0,Louis Armstrong & His Sebastian New Cotton Club Orchestra,0.48,0.14,3,-14.75,1,0.07,0.99,0.65,0.15,0.42,81.67,4,3.35,1/1/1923,['unknown']
5EFXgEnibXPumWosZtJqkx,I Can'T Believe That You'Re In Love With Me,6,0,Louis Armstrong,0.58,0.2,0,-12.63,1,0.08,0.93,0,0.09,0.75,154.33,4,3.06,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
5EMxMmB4iSzA8jMNgLcTtO,Song Of The Vipers,5,0,Louis Armstrong,0.55,0.26,10,-8.57,1,0.09,0.98,0.8,0.53,0.64,181.77,4,2.86,1/1/1923,"['adult standards', 'dixieland', 'harlem renaissance', 'jazz trumpet', 'new orleans jazz', 'soul', 'swing', 'vocal jazz']"
5SM5voPROPhpgLuqRpGnNp,Good Time Flat Blues,6,0,Maggie Jones,0.55,0.2,0,-14.69,1,0.06,1,0,0.38,0.53,76.6,4,3.2,1/1/1923,['pre-war blues']
5WfYFtwzOo8Ne7DA1qhtWl,Cake Walking Babies (From Home),6,0,"""Clarence Williams Blue Five""",0.63,0.44,7,-12.42,0,0.05,1,0.88,0.2,0.84,121.52,4,2.93,1/1/1923,['unknown']
